St_Date,LAT,LOG,Area,SubArea,FdYear,p,R
5_35F0,53.4167,0.9667,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4167,1.0667,5,35F1,0.00134,0.095,0.264
5_35F1,53.4167,1.55,5,35F1,0.00134,0.095,0.264
5_35F1,53.4167,1.55,5,35F1,0.00134,0.095,0.264
5_35F1,53.4167,1.55,5,35F1,0.00134,0.095,0.264
5_35F1,53.4167,1.5667,5,35F1,0.00134,0.095,0.264
5_35F1,53.4167,1.5667,5,35F1,0.00134,0.095,0.264
5_35F1,53.4167,1.5833,5,35F1,0.00134,0.095,0.264
5_35F1,53.4167,1.75,5,35F1,0.00134,0.095,0.264
5_35F1,53.4167,1.7,5,35F1,0.00134,0.095,0.264
5_35F2,53.4167,2.7,5,35F2,-0.000648,0.421,-0.128
6_35F3,53.4167,3.3833,6,35F3,-0.00374,1.54E-05,-0.614
5_35F1,53.4178,1.494,5,35F1,0.00134,0.095,0.264
5_35F1,53.4179,1.5599,5,35F1,0.00134,0.095,0.264
5_35F1,53.4198,1.5005,5,35F1,0.00134,0.095,0.264
5_35F1,53.4236,1.0746,5,35F1,0.00134,0.095,0.264
6_35F3,53.423,3.221,6,35F3,-0.00374,1.54E-05,-0.614
5_35F1,53.4245,1.0751,5,35F1,0.00134,0.095,0.264
5_35F2,53.4252,2.8498,5,35F2,-0.000648,0.421,-0.128
5_35F1,53.425,1.0748,5,35F1,0.00134,0.095,0.264
5_35F1,53.4267,1.5632,5,35F1,0.00134,0.095,0.264
5_35F2,53.4269,2.4695,5,35F2,-0.000648,0.421,-0.128
5_35F1,53.4288,1.0734,5,35F1,0.00134,0.095,0.264
5_35F1,53.4301,1.5652,5,35F1,0.00134,0.095,0.264
5_35F0,53.4303,0.7477,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4303,1.5416,5,35F1,0.00134,0.095,0.264
5_35F1,53.4316,1.5648,5,35F1,0.00134,0.095,0.264
5_35F1,53.4326,1.0724,5,35F1,0.00134,0.095,0.264
5_35F0,53.4333,0.6666,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4333,0.9334,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4333,0.95,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4333,0.95,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4333,0.95,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4333,0.95,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4333,0.95,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4333,0.95,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4333,1.05,5,35F1,0.00134,0.095,0.264
5_35F1,53.4333,1.0667,5,35F1,0.00134,0.095,0.264
5_35F1,53.4333,1.0667,5,35F1,0.00134,0.095,0.264
5_35F1,53.4333,1.55,5,35F1,0.00134,0.095,0.264
5_35F1,53.4333,1.5667,5,35F1,0.00134,0.095,0.264
5_35F1,53.4333,1.6333,5,35F1,0.00134,0.095,0.264
5_35F1,53.4333,1.6333,5,35F1,0.00134,0.095,0.264
5_35F1,53.4333,1.6333,5,35F1,0.00134,0.095,0.264
5_35F1,53.4333,1.6833,5,35F1,0.00134,0.095,0.264
5_35F1,53.4333,1.6833,5,35F1,0.00134,0.095,0.264
5_35F1,53.4333,1.7333,5,35F1,0.00134,0.095,0.264
5_35F2,53.4333,2.7,5,35F2,-0.000648,0.421,-0.128
6_35F3,53.4333,3.4,6,35F3,-0.00374,1.54E-05,-0.614
6_35F4,53.4333,4.3833,6,35F4,-0.00179,0.0621,-0.29
6_35F4,53.4333,4.75,6,35F4,-0.00179,0.0621,-0.29
5_35F2,53.4334,2.85,5,35F2,-0.000648,0.421,-0.128
5_35F0,53.4346,0.7525,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4352,0.7534,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4354,0.7518,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4356,1.0698,5,35F1,0.00134,0.095,0.264
5_35F2,53.4358,2.8588,5,35F2,-0.000648,0.421,-0.128
5_35F2,53.4381,2.8587,5,35F2,-0.000648,0.421,-0.128
5_35F2,53.4382,2.8557,5,35F2,-0.000648,0.421,-0.128
5_35F0,53.4406,0.9616,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4412,0.7523,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4413,1.5737,5,35F1,0.00134,0.095,0.264
5_35F1,53.4425,1.0683,5,35F1,0.00134,0.095,0.264
5_35F2,53.4426,2.8635,5,35F2,-0.000648,0.421,-0.128
5_35F1,53.4435,1.582,5,35F1,0.00134,0.095,0.264
5_35F2,53.4447,2.8636,5,35F2,-0.000648,0.421,-0.128
5_35F0,53.444,0.6747,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4451,1.575,5,35F1,0.00134,0.095,0.264
5_35F1,53.4456,1.5354,5,35F1,0.00134,0.095,0.264
5_35F1,53.4464,1.0654,5,35F1,0.00134,0.095,0.264
5_35F0,53.4472,0.9369,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4488,0.9414,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4492,0.9374,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4499,1.5771,5,35F1,0.00134,0.095,0.264
5_35F1,53.4503,1.584,5,35F1,0.00134,0.095,0.264
5_35F1,53.4504,1.579,5,35F1,0.00134,0.095,0.264
5_35F0,53.4506,0.7531,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4507,0.6745,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4508,0.9355,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4513,0.674,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4522,0.939,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4538,1.0589,5,35F1,0.00134,0.095,0.264
5_35F0,53.4559,0.6365,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4576,1.4709,5,35F1,0.00134,0.095,0.264
5_35F1,53.457,1.5826,5,35F1,0.00134,0.095,0.264
5_35F0,53.4586,0.7546,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4597,0.6697,5,35F0,0.00317,0.0226,0.36
5_35F0,53.45,0.9167,5,35F0,0.00317,0.0226,0.36
5_35F0,53.45,0.9333,5,35F0,0.00317,0.0226,0.36
5_35F1,53.45,1.05,5,35F1,0.00134,0.095,0.264
5_35F1,53.45,1.05,5,35F1,0.00134,0.095,0.264
5_35F1,53.45,1.05,5,35F1,0.00134,0.095,0.264
5_35F1,53.45,1.05,5,35F1,0.00134,0.095,0.264
5_35F1,53.45,1.55,5,35F1,0.00134,0.095,0.264
5_35F1,53.45,1.55,5,35F1,0.00134,0.095,0.264
5_35F1,53.45,1.5667,5,35F1,0.00134,0.095,0.264
5_35F2,53.45,2.8333,5,35F2,-0.000648,0.421,-0.128
5_35F0,53.4611,0.9181,5,35F0,0.00317,0.0226,0.36
5_35F2,53.4611,2.8778,5,35F2,-0.000648,0.421,-0.128
5_35F1,53.4632,1.0543,5,35F1,0.00134,0.095,0.264
5_35F1,53.4634,1.0552,5,35F1,0.00134,0.095,0.264
5_35F0,53.4648,0.6709,5,35F0,0.00317,0.0226,0.36
5_35F1,53.464,1.5828,5,35F1,0.00134,0.095,0.264
5_35F0,53.4652,0.6703,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4658,0.9644,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4667,0.6667,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4667,0.6667,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4667,0.6667,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4667,0.7167,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4667,0.75,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4667,0.7667,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4667,0.9167,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4667,0.9167,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4667,0.9,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4667,1.5833,5,35F1,0.00134,0.095,0.264
5_35F1,53.4667,1.6333,5,35F1,0.00134,0.095,0.264
5_35F1,53.4667,1.6333,5,35F1,0.00134,0.095,0.264
5_35F1,53.4667,1.9167,5,35F1,0.00134,0.095,0.264
5_35F2,53.4667,2.8333,5,35F2,-0.000648,0.421,-0.128
5_35F2,53.4667,2.8811,5,35F2,-0.000648,0.421,-0.128
5_35F0,53.4678,0.6728,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4687,0.7556,5,35F0,0.00317,0.0226,0.36
5_35F0,53.468,0.9081,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4691,0.7551,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4693,0.909,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4704,0.6713,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4704,0.9092,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4726,0.9026,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4744,0.7561,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4745,0.904,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4746,0.7173,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4749,1.4572,5,35F1,0.00134,0.095,0.264
5_35F2,53.474,2.7955,5,35F2,-0.000648,0.421,-0.128
5_35F0,53.4767,0.9024,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4769,0.6723,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4771,0.9003,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4771,0.901,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4776,0.8997,5,35F0,0.00317,0.0226,0.36
5_35F0,53.477,0.7139,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4791,0.7153,5,35F0,0.00317,0.0226,0.36
6_35F4,53.4798,4.483,6,35F4,-0.00179,0.0621,-0.29
5_35F0,53.4805,0.8997,5,35F0,0.00317,0.0226,0.36
5_35F2,53.4808,2.7972,5,35F2,-0.000648,0.421,-0.128
5_35F0,53.4815,0.915,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4833,0.6666,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4833,0.6667,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4833,0.6667,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4833,0.8667,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4833,0.9167,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4833,1.0167,5,35F1,0.00134,0.095,0.264
5_35F1,53.4833,1.5333,5,35F1,0.00134,0.095,0.264
5_35F1,53.4833,1.6667,5,35F1,0.00134,0.095,0.264
5_35F1,53.4833,1.6833,5,35F1,0.00134,0.095,0.264
5_35F1,53.4833,1.8167,5,35F1,0.00134,0.095,0.264
6_35F4,53.4833,4.6667,6,35F4,-0.00179,0.0621,-0.29
5_35F0,53.4841,0.7858,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4846,1.4493,5,35F1,0.00134,0.095,0.264
5_35F0,53.4911,0.6871,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4978,0.6833,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4981,0.6769,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4998,0.6767,5,35F0,0.00317,0.0226,0.36
5_35F0,53.499,0.6773,5,35F0,0.00317,0.0226,0.36
5_35F0,53.4,0.6833,5,35F0,0.00317,0.0226,0.36
5_35F1,53.4,1.5333,5,35F1,0.00134,0.095,0.264
5_35F1,53.4,1.5333,5,35F1,0.00134,0.095,0.264
5_35F1,53.4,1.55,5,35F1,0.00134,0.095,0.264
5_35F1,53.4,1.55,5,35F1,0.00134,0.095,0.264
5_35F1,53.4,1.5667,5,35F1,0.00134,0.095,0.264
5_35F1,53.4,1.5667,5,35F1,0.00134,0.095,0.264
5_35F1,53.4,1.5667,5,35F1,0.00134,0.095,0.264
5_35F1,53.4,1.5667,5,35F1,0.00134,0.095,0.264
5_35F1,53.4,1.5667,5,35F1,0.00134,0.095,0.264
5_35F1,53.4,1.5,5,35F1,0.00134,0.095,0.264
5_35F2,53.4,2.4833,5,35F2,-0.000648,0.421,-0.128
5_35F2,53.4,2.4833,5,35F2,-0.000648,0.421,-0.128
5_35F2,53.4,2.7167,5,35F2,-0.000648,0.421,-0.128
5_35F2,53.4,2.8167,5,35F2,-0.000648,0.421,-0.128
5_35F2,53.4,2.8333,5,35F2,-0.000648,0.421,-0.128
5_35F2,53.4,2.8333,5,35F2,-0.000648,0.421,-0.128
6_35F3,53.4,3.3833,6,35F3,-0.00374,1.54E-05,-0.614
6_35F3,53.4,3.4167,6,35F3,-0.00374,1.54E-05,-0.614
6_35F3,53.4,3.4,6,35F3,-0.00374,1.54E-05,-0.614
6_35F3,53.4,3.4,6,35F3,-0.00374,1.54E-05,-0.614
6_35F3,53.4,3.4,6,35F3,-0.00374,1.54E-05,-0.614
6_36F5,53.5001,5.7603,6,36F5,-0.000336,0.615,-0.0799
4_36F0,53.5022,0.6786,4,36F0,0.00182,0.036,0.325
4_36F0,53.5042,0.6795,4,36F0,0.00182,0.036,0.325
5_36F1,53.5166,1.7333,5,36F1,0.00023,0.745,0.0517
6_36F5,53.5166,5.2833,6,36F5,-0.000336,0.615,-0.0799
5_36F2,53.5167,2.0833,5,36F2,0.000912,0.185,0.209
5_36F2,53.5167,2.1,5,36F2,0.000912,0.185,0.209
5_36F2,53.5167,2.5833,5,36F2,0.000912,0.185,0.209
5_36F2,53.5167,2.65,5,36F2,0.000912,0.185,0.209
6_36F4,53.5167,4.4167,6,36F4,-0.00152,0.0757,-0.277
6_36F5,53.5167,5,6,36F5,-0.000336,0.615,-0.0799
6_36F6,53.5167,6.8833,6,36F6,-0.00135,0.153,-0.224
5_36F2,53.5235,2.518,5,36F2,0.000912,0.185,0.209
6_36F5,53.5283,5.2303,6,36F5,-0.000336,0.615,-0.0799
5_36F1,53.5333,1.8667,5,36F1,0.00023,0.745,0.0517
5_36F2,53.5333,2.5833,5,36F2,0.000912,0.185,0.209
5_36F2,53.5333,2.6167,5,36F2,0.000912,0.185,0.209
5_36F2,53.5333,2.6333,5,36F2,0.000912,0.185,0.209
5_36F2,53.5333,2.6333,5,36F2,0.000912,0.185,0.209
5_36F2,53.5333,2.9333,5,36F2,0.000912,0.185,0.209
5_36F2,53.5333,2.95,5,36F2,0.000912,0.185,0.209
6_36F3,53.5333,3.6167,6,36F3,-0.00101,0.172,-0.215
6_36F4,53.5333,4.1167,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.5333,4.1,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.5333,4.4333,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.5333,4.5,6,36F4,-0.00152,0.0757,-0.277
6_36F5,53.5333,5.5833,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.5333,5.6667,6,36F5,-0.000336,0.615,-0.0799
5_36F2,53.5378,2.7508,5,36F2,0.000912,0.185,0.209
6_36F3,53.5416,3.1836,6,36F3,-0.00101,0.172,-0.215
6_36F3,53.5416,3.2309,6,36F3,-0.00101,0.172,-0.215
5_36F2,53.5465,2.4525,5,36F2,0.000912,0.185,0.209
5_36F1,53.55,1.7833,5,36F1,0.00023,0.745,0.0517
5_36F2,53.55,2.6167,5,36F2,0.000912,0.185,0.209
5_36F2,53.55,2.6,5,36F2,0.000912,0.185,0.209
6_36F3,53.55,3.8333,6,36F3,-0.00101,0.172,-0.215
6_36F4,53.55,4.0833,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.55,4.4333,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.55,4.4833,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.55,4.4833,6,36F4,-0.00152,0.0757,-0.277
6_36F5,53.55,5.5667,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.55,5.65,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.55,5.6833,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.55,5.7167,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.55,5.7333,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.55,5.7833,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.55,5.8,6,36F5,-0.000336,0.615,-0.0799
6_36F3,53.564,3.1723,6,36F3,-0.00101,0.172,-0.215
5_36F1,53.5653,1.7271,5,36F1,0.00023,0.745,0.0517
5_36F1,53.5654,1.7261,5,36F1,0.00023,0.745,0.0517
6_36F4,53.5666,4.3833,6,36F4,-0.00152,0.0757,-0.277
5_36F2,53.5667,2.2167,5,36F2,0.000912,0.185,0.209
5_36F2,53.5667,2.6333,5,36F2,0.000912,0.185,0.209
5_36F2,53.5667,2.7167,5,36F2,0.000912,0.185,0.209
6_36F3,53.5667,3.1333,6,36F3,-0.00101,0.172,-0.215
6_36F3,53.5667,3.15,6,36F3,-0.00101,0.172,-0.215
6_36F3,53.5667,3.2,6,36F3,-0.00101,0.172,-0.215
6_36F3,53.5667,3.2,6,36F3,-0.00101,0.172,-0.215
6_36F4,53.5667,4.0667,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.5667,4.0833,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.5667,4.2667,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.5667,4.2667,6,36F4,-0.00152,0.0757,-0.277
6_36F5,53.5667,5.2333,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.5667,5.2667,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.5667,5.2667,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.5667,5.6833,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.5667,5.7333,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.5667,5.7,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.5667,5.85,6,36F5,-0.000336,0.615,-0.0799
6_36F4,53.5681,4.3357,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.5683,4.3375,6,36F4,-0.00152,0.0757,-0.277
5_36F2,53.5686,2.2547,5,36F2,0.000912,0.185,0.209
5_36F2,53.5734,2.2344,5,36F2,0.000912,0.185,0.209
6_36F4,53.573,4.28,6,36F4,-0.00152,0.0757,-0.277
5_36F2,53.5754,2.2309,5,36F2,0.000912,0.185,0.209
5_36F2,53.5754,2.2309,5,36F2,0.000912,0.185,0.209
5_36F2,53.5778,2.1798,5,36F2,0.000912,0.185,0.209
5_36F2,53.5782,2.2235,5,36F2,0.000912,0.185,0.209
5_36F2,53.5786,2.2207,5,36F2,0.000912,0.185,0.209
5_36F2,53.5793,2.2119,5,36F2,0.000912,0.185,0.209
5_36F2,53.5794,2.2099,5,36F2,0.000912,0.185,0.209
6_36F4,53.5815,4.3838,6,36F4,-0.00152,0.0757,-0.277
5_36F2,53.5831,2.1782,5,36F2,0.000912,0.185,0.209
5_36F2,53.5833,2.55,5,36F2,0.000912,0.185,0.209
5_36F2,53.5833,2.5833,5,36F2,0.000912,0.185,0.209
5_36F2,53.5833,2.6,5,36F2,0.000912,0.185,0.209
5_36F2,53.5833,2.7,5,36F2,0.000912,0.185,0.209
5_36F2,53.5833,2.7,5,36F2,0.000912,0.185,0.209
5_36F2,53.5833,2.7,5,36F2,0.000912,0.185,0.209
6_36F3,53.5833,3.2167,6,36F3,-0.00101,0.172,-0.215
6_36F3,53.5833,3.2333,6,36F3,-0.00101,0.172,-0.215
6_36F3,53.5833,3.2,6,36F3,-0.00101,0.172,-0.215
6_36F4,53.5833,4.35,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.5833,4.3667,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.5833,4.3874,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.5833,4.5166,6,36F4,-0.00152,0.0757,-0.277
6_36F5,53.5833,5.3167,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.5833,5.8,6,36F5,-0.000336,0.615,-0.0799
5_36F2,53.5842,2.1641,5,36F2,0.000912,0.185,0.209
5_36F2,53.5855,2.1625,5,36F2,0.000912,0.185,0.209
5_36F2,53.5864,2.1725,5,36F2,0.000912,0.185,0.209
5_36F2,53.5865,2.1721,5,36F2,0.000912,0.185,0.209
5_36F2,53.5866,2.1582,5,36F2,0.000912,0.185,0.209
5_36F2,53.586,2.1609,5,36F2,0.000912,0.185,0.209
5_36F2,53.5872,2.1524,5,36F2,0.000912,0.185,0.209
5_36F2,53.5889,2.1454,5,36F2,0.000912,0.185,0.209
5_36F2,53.588,2.1533,5,36F2,0.000912,0.185,0.209
5_36F2,53.58,2.2113,5,36F2,0.000912,0.185,0.209
4_36F0,53.5,0.6666,4,36F0,0.00182,0.036,0.325
5_36F1,53.5,1.75,5,36F1,0.00023,0.745,0.0517
5_36F2,53.5,2.5667,5,36F2,0.000912,0.185,0.209
6_36F5,53.5,5.35,6,36F5,-0.000336,0.615,-0.0799
6_36F3,53.6003,3.8187,6,36F3,-0.00101,0.172,-0.215
6_36F3,53.6052,3.8259,6,36F3,-0.00101,0.172,-0.215
5_36F2,53.6086,2.0585,5,36F2,0.000912,0.185,0.209
6_36F6,53.6089,6.1423,6,36F6,-0.00135,0.153,-0.224
5_36F1,53.6105,1.7848,5,36F1,0.00023,0.745,0.0517
6_36F3,53.6142,3.8676,6,36F3,-0.00101,0.172,-0.215
6_36F3,53.6151,3.8621,6,36F3,-0.00101,0.172,-0.215
5_36F1,53.6167,1.8667,5,36F1,0.00023,0.745,0.0517
5_36F1,53.6167,1.8,5,36F1,0.00023,0.745,0.0517
6_36F3,53.6167,3.45,6,36F3,-0.00101,0.172,-0.215
6_36F4,53.6167,4.25,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6167,4.2667,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6167,4.2833,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6167,4.5333,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6167,4.5667,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6167,4.6667,6,36F4,-0.00152,0.0757,-0.277
6_36F6,53.6167,6.05,6,36F6,-0.00135,0.153,-0.224
6_36F6,53.6167,6.1167,6,36F6,-0.00135,0.153,-0.224
6_36F6,53.6167,6.1333,6,36F6,-0.00135,0.153,-0.224
6_36F6,53.6167,6.1667,6,36F6,-0.00135,0.153,-0.224
6_36F6,53.6167,6.2333,6,36F6,-0.00135,0.153,-0.224
6_36F6,53.6167,6.25,6,36F6,-0.00135,0.153,-0.224
6_36F3,53.6198,3.8854,6,36F3,-0.00101,0.172,-0.215
6_36F3,53.6203,3.7309,6,36F3,-0.00101,0.172,-0.215
5_36F1,53.6221,1.8867,5,36F1,0.00023,0.745,0.0517
6_36F4,53.6223,4.5215,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6241,4.5224,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.626,4.5223,6,36F4,-0.00152,0.0757,-0.277
5_36F1,53.6293,1.5496,5,36F1,0.00023,0.745,0.0517
5_36F1,53.6298,1.5568,5,36F1,0.00023,0.745,0.0517
5_36F1,53.6299,1.8701,5,36F1,0.00023,0.745,0.0517
6_36F3,53.62,3.7315,6,36F3,-0.00101,0.172,-0.215
4_36F0,53.6333,0.8167,4,36F0,0.00182,0.036,0.325
5_36F1,53.6333,1.5333,5,36F1,0.00023,0.745,0.0517
5_36F1,53.6333,1.55,5,36F1,0.00023,0.745,0.0517
5_36F1,53.6333,1.55,5,36F1,0.00023,0.745,0.0517
6_36F3,53.6333,3.45,6,36F3,-0.00101,0.172,-0.215
6_36F3,53.6333,3.8333,6,36F3,-0.00101,0.172,-0.215
6_36F4,53.6333,4.2833,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6333,4.5833,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6333,4.5,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6333,4.7167,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6333,4.7167,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6333,4.75,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6333,4.7,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6333,4.7,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6333,4.7,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.6333,4.8,6,36F4,-0.00152,0.0757,-0.277
6_36F5,53.6333,5.1167,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.6333,5.1333,6,36F5,-0.000336,0.615,-0.0799
6_36F6,53.6333,6.0667,6,36F6,-0.00135,0.153,-0.224
6_36F6,53.6333,6.1667,6,36F6,-0.00135,0.153,-0.224
5_36F1,53.6335,1.56,5,36F1,0.00023,0.745,0.0517
5_36F1,53.6347,1.5537,5,36F1,0.00023,0.745,0.0517
5_36F2,53.636,2.8818,5,36F2,0.000912,0.185,0.209
5_36F1,53.6463,1.5521,5,36F1,0.00023,0.745,0.0517
5_36F1,53.6486,1.5521,5,36F1,0.00023,0.745,0.0517
5_36F1,53.6521,1.5411,5,36F1,0.00023,0.745,0.0517
6_36F4,53.6523,4.5118,6,36F4,-0.00152,0.0757,-0.277
5_36F2,53.6525,2.7788,5,36F2,0.000912,0.185,0.209
5_36F1,53.6535,1.8019,5,36F1,0.00023,0.745,0.0517
6_36F3,53.6538,3.7236,6,36F3,-0.00101,0.172,-0.215
5_36F1,53.6596,1.5456,5,36F1,0.00023,0.745,0.0517
5_36F1,53.65,1.55,5,36F1,0.00023,0.745,0.0517
5_36F1,53.65,1.55,5,36F1,0.00023,0.745,0.0517
5_36F1,53.65,1.5667,5,36F1,0.00023,0.745,0.0517
6_36F3,53.65,3.2666,6,36F3,-0.00101,0.172,-0.215
6_36F3,53.65,3.5,6,36F3,-0.00101,0.172,-0.215
6_36F4,53.65,4.6167,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.65,4.6333,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.65,4.6667,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.65,4.6,6,36F4,-0.00152,0.0757,-0.277
6_36F4,53.65,4.9833,6,36F4,-0.00152,0.0757,-0.277
6_36F5,53.65,5.1833,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.65,5.1,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.65,5.2833,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.65,5.2,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.65,5.5,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.65,5.6,6,36F5,-0.000336,0.615,-0.0799
6_36F5,53.65,5.6,6,36F5,-0.000336,0.615,-0.0799
6_36F6,53.65,6.1833,6,36F6,-0.00135,0.153,-0.224
6_36F6,53.65,6.25,6,36F6,-0.00135,0.153,-0.224
5_36F1,53.6608,1.548,5,36F1,0.00023,0.745,0.0517
5_36F1,53.6646,1.5428,5,36F1,0.00023,0.745,0.0517
6_36F4,53.6656,4.847,6,36F4,-0.00152,0.0757,-0.277
5_36F1,53.6666,1.5333,5,36F1,0.00023,0.745,0.0517
6_36F6,53.6666,6.2666,6,36F6,-0.00135,0.153,-0.224
4_36F0,53.6667,0.7333,4,36F0,0.00182,0.036,0.325
5_36F1,53.6667,1.5333,5,36F1,0.00023,0.745,0.0517
5_36F1,53.6667,1.55,5,36F1,0.00023,0.745,0.0517
5_36F2,53.6667,2.65,5,36F2,0.000912,0.185,0.209
6_36F3,53.6667,3.1167,6,36F3,-0.00101,0.172,-0.215
6_36F3,53.6667,3.1833,6,36F3,-0.00101,0.172,-0.215
