LAT,LOG,Date,Area,SubArea,Values
54.0168,-5.7472,3/8/2001,50,370000,0.290073553
54.016,7.7684,2/11/2008,6,37F7,0.150184312
54.0178,7.7736,1/26/2013,6,37F7,0.289602876
54.017,-4.382,11/17/2004,27.7.a,-9,0.459268042
54.0182,-5.7475,3/8/2002,50,370000,0.440985705
54.0182,7.7726,2/13/2006,6,37F7,0.500193372
54.0187,7.7737,1/26/2012,6,37F7,0.314689695
54.0209,7.778,2/6/2009,6,37F7,0.23566036
54.0218,3.8266,2/4/2003,6,37F3,0.454478381
54.021,-5.742,11/27/2003,27.7.a,-9,0.419184328
54.025,-5.736,11/12/2004,27.7.a,-9,0.43079438
54.0268,-5.2335,11/24/2004,50,370000,0.342977778
54.026,-5.7507,3/14/2004,50,370000,0.433562606
54.0273,-5.2163,11/21/2003,50,370000,0.266578817
54.0282,-5.2197,3/11/2003,50,370000,0.304155798
54.0283,-5.2052,3/8/2001,50,370000,0.446379454
54.0288,-5.2077,3/16/2004,50,370000,0.38398734
54.0293,-5.2327,3/8/2002,50,370000,0.479022612
54.029,-5.239,11/12/2004,27.7.a,-9,0.201061693
54.0302,-5.2,3/21/2005,50,370000,0.424947382
54.0305,7.7935,3/18/2001,6,37F7,0.394283527
54.0317,7.8048,2/8/2005,6,37F7,0.154491106
54.0325,-5.2103,11/22/2002,50,370000,0.169217853
54.0333,-5.2,3/4/1997,50,370000,0.435618983
54.0333,-5.2,2/21/1998,50,370000,0.509053357
54.0333,0.5167,8/24/1994,4,37F0,0.443994909
54.0333,0.9667,2/22/1988,4,37F0,0.214142967
54.0333,1.1333,2/24/1987,4,37F1,0.231131471
54.0333,3.9167,9/17/1999,6,37F3,0.301180725
54.0333,6.25,1/18/1986,6,37F6,0.199643675
54.0333,6.7333,9/6/1992,6,37F6,0.030655144
54.0333,6.7333,9/8/1994,6,37F6,0.050104639
54.0333,6.75,9/29/1993,6,37F6,0.327520924
54.0333,6.75,2/11/1995,6,37F6,0.108349823
54.0333,6.75,9/10/1996,6,37F6,0.145972418
54.0333,6.7,2/5/1987,6,37F6,0.368447358
54.0333,6.7,2/6/1988,6,37F6,0.161374121
54.0333,6.7,1/30/1989,6,37F6,0.373481992
54.0333,6.8667,2/6/1988,6,37F6,0.193539297
54.0333,6.8667,1/30/1989,6,37F6,0.384434733
54.0333,6.8833,2/5/1990,6,37F6,0.259930032
54.0333,7.15,2/5/1990,6,37F7,0.376495429
54.0333,7.2,1/17/1986,6,37F7,0.300487721
54.0333,7.2,2/6/1987,6,37F7,0.384495242
54.0333,7.4167,2/7/1986,6,37F7,0.014986614
54.0333,7.7667,1/13/1991,6,37F7,0.293076949
54.0333,7.7667,9/28/1993,6,37F7,0.263187989
54.0333,7.7667,2/13/1994,6,37F7,0.305627069
54.0333,7.7833,9/8/1994,6,37F7,0.423588745
54.0333,7.8,2/12/1997,6,37F7,0.393206678
54.0333,7.8,2/7/1998,6,37F7,0.268202102
54.0345,-5.2007,3/20/2006,50,370000,0.349791956
54.0352,-5.2512,11/5/2001,50,370000,0.245568829
54.0362,7.8141,2/12/2002,6,37F7,0.373499936
54.0363,7.8062,2/12/1999,6,37F7,0.331148433
54.036,7.8078,1/29/2010,6,37F7,0.241289745
54.0372,7.8111,2/3/2004,6,37F7,0.342107535
54.0377,7.8104,2/14/2007,6,37F7,0.119003302
54.0378,7.8135,1/26/2011,6,37F7,0.432575806
54.0397,7.8149,2/16/2000,6,37F7,0.385710884
54.0397,7.8158,2/18/2003,6,37F7,0.284768734
54.0427,7.8235,1/23/2015,6,37F7,0.343297214
54.042,-5.208,11/27/2003,27.7.a,-9,0.361231577
54.0448,3.8238,1/22/2011,6,37F3,0.424337477
54.0473,4.0337,8/3/2012,6,37F4,0.080613354
54.0475,3.8255,1/23/2014,6,37F3,0.337040926
54.0478,3.8241,1/25/2013,6,37F3,0.221881161
54.048,4.0316,9/19/2000,6,37F4,0.06663687
54.0497,4.0518,7/31/2015,6,37F4,0.304053477
54.0497,4.0529,8/12/2010,6,37F4,0.35122171
54.0523,4.0471,8/16/2011,6,37F4,0.266071701
54.0524,3.8241,2/12/2007,6,37F3,0.414766239
54.0526,4.0518,8/16/2009,6,37F4,0.182809813
54.0544,3.8256,1/27/2004,6,37F3,0.324890182
54.0592,3.8241,1/25/2012,6,37F3,0.311391455
54.05,0.5167,8/25/1992,4,37F0,0.401985481
54.05,0.9667,2/22/1990,4,37F0,0.273080773
54.05,1.1,2/22/1990,4,37F1,0.040089202
54.05,1.2,2/22/1988,4,37F1,0.237643441
54.05,1.75,8/13/1991,4,37F1,0.541643215
54.05,3.5167,9/2/1996,6,37F3,0.276133851
54.05,3.55,9/30/1993,6,37F3,0.376561744
54.05,3.6833,2/5/1987,6,37F3,0.200128044
54.05,4.0167,11/6/1993,6,37F4,0.36987486
54.05,4.0667,2/21/1985,6,37F4,0.293805556
54.05,4.0667,2/22/1986,6,37F4,0.386928061
54.05,4,10/28/1994,6,37F4,0.42911745
54.05,4.1167,2/12/1998,6,37F4,0.358343356
54.05,6.5333,2/3/1984,6,37F6,0.428849582
54.05,6.6667,1/27/1993,6,37F6,0.428546429
54.05,6.6833,2/12/1983,6,37F6,0.403607376
54.05,6.7167,2/15/1984,6,37F6,0.39406209
54.05,6.7,2/3/1984,6,37F6,0.422043744
54.05,6.7,2/2/1985,6,37F6,0.457206493
54.05,6.7,1/17/1986,6,37F6,0.280432685
54.05,6.7,2/5/1990,6,37F6,0.376529172
54.05,6.8,2/22/1984,6,37F6,0.391982656
54.05,7.2,2/3/1985,6,37F7,0.414762152
54.05,7.2,1/27/1993,6,37F7,0.250724981
54.05,7.4167,1/24/1992,6,37F7,0.165892722
54.05,7.4,9/28/1993,6,37F7,0.450102382
54.05,7.8167,2/11/1995,6,37F7,0.280491491
54.05,7.8333,2/23/1996,6,37F7,0.045861042
54.05,8.05,2/25/2000,6,37F8,0.366654309
54.05,8.1,9/28/1997,6,37F8,0.481528728
54.0601,1.6296,2/24/2021,4,37F1,0.292997006
54.0637,2.341,2/6/2015,6,37F2,0.464302696
54.0639,4.1273,2/15/1999,6,37F4,0.321529336
54.0648,-3.6277,3/9/2002,50,37000000,0.284332611
54.064,-3.628,11/23/2003,27.7.a,-9,0.2507792
54.0653,5.7458,1/25/2012,6,37F5,0.193731939
54.065,3.8259,2/8/2006,6,37F3,0.350275652
54.0667,-4,3/14/1999,50,3700000,0.371071848
54.0667,0.9667,2/24/1987,4,37F0,0.378087918
54.0667,2.1167,2/4/1986,6,37F2,0.460870827
54.0667,2.3667,2/9/1994,6,37F2,0.286376961
54.0667,2.5667,8/13/1991,6,37F2,0.511927578
54.0667,3.5667,2/3/1988,6,37F3,0.3753429
54.0667,3.8167,2/21/1985,6,37F3,0.415408671
54.0667,3.85,2/21/1989,6,37F3,0.284876487
54.0667,4.0333,2/21/1989,6,37F4,0.351825425
54.0667,4.05,3/2/1983,6,37F4,0.366019417
54.0667,4.0667,2/5/1990,6,37F4,0.418792165
54.0667,4.2333,11/10/1993,6,37F4,0.369162088
54.0667,4.25,2/17/1984,6,37F4,0.282328384
54.0667,4.2833,2/21/1985,6,37F4,0.259438859
54.0667,5.2,2/24/1993,6,37F5,0.188728085
54.0667,6.2167,2/20/1985,6,37F6,0.279543078
54.0667,6.35,2/5/1987,6,37F6,0.218972593
54.0667,6.5167,2/5/1987,6,37F6,0.296398989
54.0667,6.5333,2/2/1985,6,37F6,0.170481267
54.0667,6.7667,2/9/1982,6,37F6,0.362504663
54.0667,6.7,2/22/1983,6,37F6,0.337828364
54.0667,6.8167,2/11/1987,6,37F6,0.181345751
54.0667,6.9667,10/27/1994,6,37F6,0.239252408
54.0667,7.75,2/4/1987,6,37F7,0.43976706
54.0667,8.0333,2/21/1996,6,37F8,0.291631066
54.0667,8.1167,7/13/1996,6,37F8,0.414770265
54.0667,8.1167,1/11/1998,6,37F8,0.158396343
54.0667,8.1,2/6/1986,6,37F8,0.122766563
54.066,2.3462,3/15/2001,6,37F2,0.461294431
54.0682,4.1345,1/22/2011,6,37F4,0.341667639
54.069,-11.067,11/12/2017,27.7.b,-9,0.452973305
54.0708,4.143,2/5/2002,6,37F4,0.222564635
54.0715,4.1367,1/28/2010,6,37F4,0.426846919
54.0716,4.1373,2/12/2007,6,37F4,0.455791649
54.0717,4.1363,1/25/2013,6,37F4,0.166292541
54.0725,4.3175,2/23/2006,6,37F4,0.290015325
54.0727,4.1417,1/21/2015,6,37F4,0.299314599
54.0728,4.1425,7/23/2017,6,37F4,0.278127555
54.0738,4.1409,2/17/2000,6,37F4,0.084330912
54.0743,4.1483,2/8/2006,6,37F4,0.386410831
54.0745,4.0426,2/4/2003,6,37F4,0.451661896
54.0753,4.1426,1/25/2012,6,37F4,0.290775938
54.075,-4.008,11/16/2004,27.7.a,-9,0.462794355
54.0767,-3.6238,3/15/2003,50,37000000,0.346570934
54.077,-11.039,12/3/2016,27.7.b,-9,0.30641242
54.077,-3.6333,3/6/2001,50,37000000,0.257449673
54.0783,1.7899,8/14/2018,4,37F1,0.338150535
54.0783,4.1517,1/27/2004,6,37F4,0.395981123
54.0786,1.7886,8/9/2016,4,37F1,0.188531233
54.0788,-4.0083,3/23/2006,50,3700000,0.378973117
54.0795,-4.0107,3/13/2004,50,3700000,0.448118518
54.07,4.1371,1/23/2021,6,37F4,0.248437946
54.07,7.2308,1/30/2003,6,37F7,0.278640321
54.0818,-4.0335,3/9/2002,50,3700000,0.31416909
54.0818,7.8555,2/15/2017,6,37F7,0.179616687
54.0821,1.8318,8/12/2011,4,37F1,0.167893405
54.0825,7.8113,1/23/2013,6,37F7,0.308071854
54.0828,3.8234,1/28/2010,6,37F3,0.277218431
54.0832,-4.0143,11/25/2002,50,3700000,0.161500657
54.0833,-3.6333,3/5/1997,50,37000000,0.226915088
54.0833,-3.6333,2/22/1998,50,37000000,0.436939794
54.0833,-3.6333,3/14/1999,50,37000000,0.394489025
54.0833,-3.65,3/9/2000,50,37000000,0.161560789
54.0833,-4.0167,11/24/2000,50,3700000,0.444935325
54.0833,-4.0333,3/5/1997,50,3700000,0.155592078
54.0833,-4.0333,2/22/1998,50,3700000,0.331589881
54.0833,-4.0333,3/9/2000,50,3700000,0.311149496
54.0833,-4.05,11/21/1999,50,3700000,0.130918028
54.0833,0.8333,1/28/1981,4,37F0,0.107940277
54.0833,1.5833,2/4/1986,4,37F1,0.235380328
54.0833,1.6167,9/2/1996,4,37F1,0.390398928
54.0833,1.6,2/18/1985,4,37F1,0.214417866
54.0833,1.7333,2/13/1992,4,37F1,0.500694919
54.0833,1.7333,9/6/1998,4,37F1,0.339672811
54.0833,1.75,10/21/1996,4,37F1,0.229275715
54.0833,2.3167,2/19/1985,6,37F2,0.437709947
54.0833,2.35,9/18/1993,6,37F2,0.398765043
54.0833,2.35,2/11/1998,6,37F2,0.144330016
54.0833,3.4667,1/28/1991,6,37F3,0.269284092
54.0833,3.4833,9/9/1992,6,37F3,0.398415119
54.0833,3.6,2/23/1982,6,37F3,0.195636653
54.0833,4.0167,2/12/1987,6,37F4,0.305568793
54.0833,4.05,2/17/1984,6,37F4,0.380348865
54.0833,4.1167,9/30/1993,6,37F4,0.471541163
54.0833,4.25,3/1/1983,6,37F4,0.342295946
54.0833,4.25,5/18/1993,6,37F4,0.344760939
54.0833,6.3167,2/9/1982,6,37F6,0.331828767
54.0833,6.3833,1/22/1992,6,37F6,0.34529447
54.0833,6.3,2/3/1984,6,37F6,0.331822854
54.0833,6.3,2/2/1985,6,37F6,0.132852357
54.0833,6.4167,1/14/1991,6,37F6,0.401299299
54.0833,6.45,9/29/1993,6,37F6,0.14985168
54.0833,6.45,5/22/1997,6,37F6,0.516080668
54.0833,6.4,5/13/1996,6,37F6,0.275540269
54.0833,6.5333,2/18/1988,6,37F6,0.326614723
54.0833,6.5667,2/12/1983,6,37F6,0.238074934
54.0833,6.7167,2/20/1985,6,37F6,0.331979521
54.0833,6.75,2/22/1995,6,37F6,0.324525811
54.0833,6.7667,2/9/1982,6,37F6,0.417827424
54.0833,7.15,2/6/1988,6,37F7,0.340149485
54.0833,7.1667,1/30/1989,6,37F7,0.334886603
54.0833,7.3333,2/4/1984,6,37F7,0.342809263
54.0833,7.35,2/6/1987,6,37F7,0.235347064
54.0833,7.35,1/30/1989,6,37F7,0.389611106
54.0833,7.35,2/6/1990,6,37F7,0.408282132
54.0833,7.7667,2/1/1989,6,37F7,0.364220375
54.0833,7.8,2/12/1986,6,37F7,0.449119051
54.0833,7.9333,10/27/1993,6,37F7,0.261012348
54.0833,7.95,1/13/1991,6,37F7,0.385941707
54.0833,7.9,2/22/1995,6,37F7,0.077554446
54.0834,3.8234,2/3/2018,6,37F3,0.346287177
54.0838,3.823,2/13/2003,6,37F3,0.505112633
54.0839,1.7951,8/11/2020,4,37F1,0.189223334
54.0847,7.8442,1/19/2020,6,37F7,0.214132393
54.0851,3.8148,2/24/2010,6,37F3,0.20583944
54.0853,4.1632,2/9/2009,6,37F4,0.230439533
54.0855,-4.02,3/6/2001,50,3700000,0.281007607
54.0858,4.2903,2/19/2020,6,37F4,0.097633036
54.0865,2.4543,1/24/2019,6,37F2,0.366719324
54.0866,7.8325,2/4/2018,6,37F7,0.342158937
54.0868,2.3557,2/10/2000,6,37F2,0.269159011
54.086,-4.0248,3/15/2003,50,3700000,0.347076676
54.0876,3.8245,2/5/2002,6,37F3,0.306620668
54.0877,4.1662,1/23/2014,6,37F4,0.154649234
54.0881,8.1495,2/15/2017,6,37F8,0.296413627
54.0887,4.1686,2/17/2008,6,37F4,0.303238508
54.0888,8.0016,1/23/2013,6,37F8,0.253409727
54.088,7.8665,1/31/2015,6,37F7,0.243128973
54.091,-4.032,11/23/2003,27.7.a,-9,0.317509845
54.0924,1.8549,2/13/2021,4,37F1,0.129186881
54.0928,4.1105,8/3/2018,6,37F4,0.265135749
54.0929,4.1749,2/13/2003,6,37F4,0.375832603
54.0935,2.3557,1/29/2009,6,37F2,0.148289464
54.093,-3.643,11/16/2004,27.7.a,-9,0.439291405
54.093,-4.033,11/20/2003,50,3700000,0.507880376
54.093,2.8589,1/31/2011,6,37F2,0.491172633
54.0957,-3.6388,3/13/2004,50,37000000,0.374695218
54.095,8.072,2/13/2014,6,37F8,0.084665428
54.0964,2.8536,2/4/2010,6,37F2,0.133026199
54.0971,2.3645,2/11/2013,6,37F2,0.445978175
54.0973,-4.0567,11/23/2004,50,3700000,0.436533707
54.0975,3.8426,2/19/2020,6,37F3,0.115529751
54.0978,-3.648,3/23/2006,50,37000000,0.34182497
54.0978,4.1822,2/4/2017,6,37F4,0.188892062
54.0981,4.2975,2/16/2012,6,37F4,0.118283331
54.0988,0.974,8/11/2020,4,37F0,0.348647991
54.0991,7.8626,1/22/2019,6,37F7,0.078775146
54.0997,1.7188,9/5/2003,4,37F1,0.05286133
54,-3.7333,3/14/1999,50,37000000,0.290554781
54,-5.75,3/11/1999,50,370000,0.221984031
54,-5.75,3/12/2000,50,370000,0.293546191
54,1.1667,9/5/1994,4,37F1,0.333462986
54,1.2167,2/6/1994,4,37F1,0.358705051
54,5.3833,5/17/1992,6,37F5,0.400512781
54,5.9333,3/15/1986,6,37F5,0.348368647
54.1003,2.4486,2/4/2021,6,37F2,0.470337766
54.1009,1.7179,2/17/2004,4,37F1,0.284589377
54.1015,4.8278,1/27/2010,6,37F4,0.276974393
54.1039,6.2621,2/15/2016,6,37F6,0.349927838
54.1042,6.2598,2/5/2018,6,37F6,0.261067952
54.1047,-4.0698,3/20/2005,50,3700000,0.315137892
54.1052,4.0988,7/13/2019,6,37F4,0.115863959
54.1053,1.7038,7/27/2006,4,37F1,0.384558314
54.1055,7.1933,2/10/2016,6,37F7,0.282764855
54.1066,1.7023,2/7/2001,4,37F1,0.326096622
54.1072,2.5592,2/13/2021,6,37F2,0.472689309
54.1078,3.0901,2/4/2021,6,37F3,0.112712269
54.1083,6.3243,1/25/2012,6,37F6,0.338744978
54.111,-10.995,12/14/2015,27.7.b,-9,0.312595385
54.1128,-3.6573,3/20/2005,50,37000000,0.438793218
54.1137,1.6788,2/12/2002,4,37F1,0.095371518
54.113,2.091,8/4/2013,6,37F2,0.348563555
54.1141,3.315,2/23/2011,6,37F3,0.39650527
54.1159,1.675,9/13/2000,4,37F1,0.355036549
54.1166,4.8666,1/31/2007,6,37F4,0.185348249
54.1166,5.1833,2/20/2002,6,37F5,0.395589411
54.1167,1.7333,1/31/1981,4,37F1,0.240949626
54.1167,2.4667,9/5/1991,6,37F2,0.394740765
54.1167,2.55,5/5/1992,6,37F2,0.426661833
54.1167,2.65,2/23/1982,6,37F2,0.40489761
54.1167,2.9167,2/5/1987,6,37F2,0.293917894
54.1167,3.2833,5/12/1993,6,37F3,0.460342077
54.1167,3.5,2/6/1983,6,37F3,0.42316856
54.1167,4.1333,2/15/1982,6,37F4,0.466948437
54.1167,4.1833,2/6/1982,6,37F4,0.281936037
54.1167,4.1833,2/12/1987,6,37F4,0.361932127
54.1167,4.3167,2/19/1991,6,37F4,0.332233703
54.1167,4.6,9/17/1999,6,37F4,0.373069208
54.1167,4.8,5/18/1993,6,37F4,0.309253465
54.1167,5.9667,9/29/1993,6,37F5,0.301347383
54.1167,6.2667,2/19/1986,6,37F6,0.110884975
54.1167,6.4667,11/7/1995,6,37F6,0.268845993
54.1167,7.2167,2/18/1986,6,37F7,0.390228502
54.1167,7.2167,10/29/1991,6,37F7,0.281014552
54.1167,7.2167,11/1/1993,6,37F7,0.355568908
54.1167,7.25,2/1/1989,6,37F7,0.281810421
54.1167,7.3333,2/9/1987,6,37F7,0.381812013
54.1167,8.0333,2/21/1984,6,37F8,0.433782559
54.1167,8.2167,5/30/1991,6,37F8,0.312025519
54.1167,8.2167,5/11/1993,6,37F8,0.1056395
54.1167,8.2,10/27/1993,6,37F8,0.075822275
54.1185,4.6713,1/24/2013,6,37F4,0.315208653
54.1187,4.9041,8/6/2020,6,37F4,0.332299098
54.1203,4.9091,1/30/2008,6,37F4,0.14933455
54.1204,1.6551,8/17/2001,4,37F1,0.319747904
54.1206,4.2721,2/25/2014,6,37F4,0.311695276
54.121,-4.0423,11/4/2001,50,3700000,0.535780352
54.1228,2.8247,2/4/2017,6,37F2,0.420010608
54.124,3.1248,2/23/2011,6,37F3,0.322661319
54.1291,4.8863,1/25/2018,6,37F4,0.219217142
54.12,0.974,8/4/2013,4,37F0,0.34723911
54.1301,0.969,8/13/2018,4,37F0,0.395545912
54.131,-10.706,12/14/2015,27.7.b,-9,0.492260495
54.1328,3.3538,2/14/2019,6,37F3,0.195626725
54.1328,3.7967,8/13/2011,6,37F3,0.055602607
54.1329,2.5223,1/31/2012,6,37F2,0.310322176
54.1333,2.2167,11/8/1992,6,37F2,0.299443872
54.1333,2.25,2/11/1991,6,37F2,0.185855792
54.1333,2.25,9/6/1998,6,37F2,0.360898165
54.1333,2.4833,1/28/1999,6,37F2,0.401631474
54.1333,2.5333,2/2/1995,6,37F2,0.232470236
54.1333,2.55,2/13/1992,6,37F2,0.485210511
54.1333,2.55,10/21/1996,6,37F2,0.195231932
54.1333,2.55,2/15/1997,6,37F2,0.228427796
54.1333,2.55,2/10/1998,6,37F2,0.344993807
54.1333,2.5667,2/11/1993,6,37F2,0.438299667
54.1333,2.5833,9/18/1999,6,37F2,0.353478
54.1333,2.9167,1/28/1991,6,37F2,0.169035858
54.1333,3.5,2/24/1987,6,37F3,0.402792967
54.1333,3.7333,8/8/2002,6,37F3,0.099427676
54.1333,4.2167,2/26/1981,6,37F4,0.267864249
54.1333,4.3667,5/13/1994,6,37F4,0.203633981
54.1333,4.4167,1/16/1991,6,37F4,0.447058102
54.1333,4.5,11/14/1995,6,37F4,0.0572915
54.1333,5.2667,11/3/1993,6,37F5,0.061163814
54.1333,5.2,2/16/1993,6,37F5,0.179741725
54.1333,5.2,2/6/1994,6,37F5,0.177276856
54.1333,5.45,7/15/1992,6,37F5,0.153125226
54.1333,6.1333,2/17/1994,6,37F6,0.176173128
54.1333,6.1333,2/12/1997,6,37F6,0.348754319
54.1333,6.1667,2/24/1996,6,37F6,0.325838895
54.1333,7.75,2/13/1985,6,37F7,0.305406597
54.1333,8.05,1/24/1992,6,37F8,0.470324998
54.1333,8.05,2/13/1994,6,37F8,0.314023394
54.1333,8.05,9/8/1994,6,37F8,0.401599775
54.1333,8.0667,1/13/1991,6,37F8,0.264871336
54.1333,8.0667,9/28/1993,6,37F8,0.390114694
54.1333,8.1333,2/18/1992,6,37F8,0.431867644
54.1333,8.1833,2/22/1995,6,37F8,0.426045707
54.1333,8.25,2/13/1986,6,37F8,0.226561306
54.1333,8.2,10/22/1992,6,37F8,0.493862584
54.133,-10.705,10/29/2008,27.7.b,-9,0.413893838
54.133,5.2366,2/28/2008,6,37F5,0.287486074
54.135,3.7877,7/30/2014,6,37F3,0.319036612
54.1361,4.6218,2/14/2017,6,37F4,0.303889688
54.1379,4.7252,2/16/2005,6,37F4,0.103611418
54.137,-11.282,11/27/2013,27.7.b,-9,0.171276053
54.1381,2.518,8/12/2010,6,37F2,0.328178306
54.1383,3.7843,8/16/2008,6,37F3,0.316393377
54.1386,5.2316,1/30/2008,6,37F5,0.254688208
54.1391,2.5326,8/3/2012,6,37F2,0.381346826
54.1392,2.9163,8/26/2021,6,37F2,0.202289846
54.1393,2.621,8/13/2019,6,37F2,0.189052602
54.1394,2.5408,2/17/2004,6,37F2,0.250644738
54.1396,2.5534,8/16/2009,6,37F2,0.260663137
54.1398,2.3995,2/13/2020,6,37F2,0.404656942
54.1399,2.5584,2/7/2008,6,37F2,0.39807574
54.139,2.6208,8/12/2020,6,37F2,0.299896197
54.1401,2.6251,7/24/2017,6,37F2,0.284429449
54.1403,2.6513,2/5/2009,6,37F2,0.482690133
54.1408,2.2139,7/27/2006,6,37F2,0.427319806
54.1408,2.2149,2/12/2002,6,37F2,0.415597648
54.1409,2.6821,8/14/2018,6,37F2,0.32258284
54.1411,2.546,2/15/2007,6,37F2,0.356689967
54.1413,2.5577,2/8/2000,6,37F2,0.380179315
54.1413,3.7757,8/12/2006,6,37F3,0.397626972
54.1413,3.7787,7/20/2009,6,37F3,0.155240206
54.1415,2.5667,9/1/2002,6,37F2,0.129601884
54.1419,2.2122,9/6/2005,6,37F2,0.380118285
54.141,4.7363,2/28/2008,6,37F4,0.20029369
54.1422,2.2032,2/7/2001,6,37F2,0.40057656
54.1433,2.5779,8/16/2001,6,37F2,0.089147349
54.1454,2.6152,2/15/2010,6,37F2,0.403414621
54.1459,4.3078,2/2/2015,6,37F4,0.35252599
54.145,-10.697,12/15/2010,27.7.b,-9,0.436206859
54.145,-11.262,10/30/2008,27.7.b,-9,0.324979063
54.1462,2.6106,2/11/2006,6,37F2,0.450259599
54.1463,4.1111,2/24/2010,6,37F4,0.074188885
54.1469,2.5949,9/5/2003,6,37F2,0.166825944
54.1475,3.7263,8/14/2007,6,37F3,0.283930353
54.147,3.739,7/28/2004,6,37F3,0.234291191
54.1485,3.8935,8/4/2006,6,37F3,0.178065885
54.1485,4.3158,7/28/2004,6,37F4,0.273620145
54.1497,3.7223,8/10/2012,6,37F3,0.096636832
54.1497,3.7243,8/10/2010,6,37F3,0.40602686
54.1497,5.2018,1/17/2020,6,37F5,0.107462435
54.1498,3.7068,7/13/2019,6,37F3,0.449442915
54.1502,5.2094,9/9/2021,6,37F5,0.238901263
54.1504,2.5408,2/10/2011,6,37F2,0.360043993
54.1505,4.6353,1/26/2011,6,37F4,0.246384244
54.1509,2.6146,2/20/2007,6,37F2,0.403090082
54.151,5.5793,1/24/2013,6,37F5,0.363086385
54.1526,5.4649,2/17/2000,6,37F5,0.1143044
54.152,-10.694,10/30/2009,27.7.b,-9,0.421708798
54.152,5.4666,2/15/1999,6,37F5,0.055405126
54.1546,4.6275,1/28/2009,6,37F4,0.276576921
54.154,-11.24,11/2/2009,27.7.b,-9,0.103274783
54.154,2.5376,2/9/2005,6,37F2,0.309877972
54.1552,4.6263,7/25/2016,6,37F4,0.387622877
54.1555,5.4173,1/27/2010,6,37F5,0.32114289
54.1557,5.4782,1/26/2019,6,37F5,0.177487464
54.1558,5.4765,2/17/2003,6,37F5,0.235909028
54.1564,5.2234,8/21/2001,6,37F5,0.369913332
54.156,-10.692,10/21/2004,27.7.b,-9,0.440450501
54.156,4.624,9/9/2021,6,37F4,0.21593554
54.1576,5.4626,1/31/2007,6,37F5,0.219703595
54.157,3.7048,8/3/2018,6,37F3,0.164255468
54.158,-10.691,11/14/2014,27.7.b,-9,0.502049609
54.1592,5.4875,2/12/2006,6,37F5,0.316502608
54.159,1.5841,1/24/2019,4,37F1,0.328589298
54.15,1.4,10/19/1995,4,37F1,0.35596446
54.15,2.2167,2/4/1980,6,37F2,0.134693932
54.15,2.4833,5/6/1993,6,37F2,0.14138032
54.15,2.5167,8/20/1996,6,37F2,0.14340981
54.15,2.8833,9/30/1993,6,37F2,0.339115232
54.15,3.4333,2/28/2001,6,37F3,0.438081986
54.15,3.7,8/13/2003,6,37F3,0.260425023
54.15,4.2333,2/26/1981,6,37F4,0.221593814
54.15,4.4833,2/5/1984,6,37F4,0.351458362
54.15,5.2167,2/9/1986,6,37F5,0.32517135
54.15,5.2333,2/25/1983,6,37F5,0.371512092
54.15,5.2333,2/6/1988,6,37F5,0.355706654
54.15,5.2333,2/8/1989,6,37F5,0.392396073
54.15,5.45,2/15/1995,6,37F5,0.316868495
54.15,5.4833,1/17/1991,6,37F5,0.304185422
54.15,8.05,7/19/1998,6,37F8,0.241339818
54.15,8.0833,10/26/1994,6,37F8,0.107475383
54.15,8.0833,11/1/1995,6,37F8,0.010188001
54.15,8.1167,9/10/1996,6,37F8,0.390118798
54.15,8.25,2/2/1989,6,37F8,0.357946152
54.15,8.25,2/13/1991,6,37F8,0.264173444
54.15,8.2,2/4/1987,6,37F8,0.093096449
54.1603,5.4919,2/13/2007,6,37F5,0.379880802
54.1619,5.4969,2/7/2009,6,37F5,0.148376544
54.1666,5.7221,2/25/2014,6,37F5,0.359806507
54.1666,8.05,2/16/2000,6,37F8,0.12635906
54.1666,8.1,2/18/1997,6,37F8,0.263363444
54.1667,0.4833,8/20/1996,4,37F0,0.153654591
54.1667,1.35,8/31/1993,4,37F1,0.362321227
54.1667,1.3,2/16/1983,4,37F1,0.286106029
54.1667,2.4833,2/14/1995,6,37F2,0.372904366
54.1667,3.35,2/15/1997,6,37F3,0.250367252
54.1667,3.5667,2/5/1987,6,37F3,0.310859432
54.1667,3.5,3/5/1981,6,37F3,0.205645464
54.1667,3.65,3/4/1980,6,37F3,0.354677302
54.1667,3.8333,2/16/1993,6,37F3,0.398320004
54.1667,4.0333,3/4/1980,6,37F4,0.419087245
54.1667,4.8167,2/18/1993,6,37F4,0.260638442
54.1667,5.25,2/8/1987,6,37F5,0.297591673
54.1667,5.25,2/14/1996,6,37F5,0.319412678
54.1667,5.4,2/11/1985,6,37F5,0.342662002
54.1667,5.5167,9/29/1993,6,37F5,0.168063494
54.1667,5.5,1/23/1993,6,37F5,0.257046979
54.1667,5.5,2/24/1996,6,37F5,0.319921925
54.1667,5.5,2/15/1997,6,37F5,0.297461449
54.1667,5.6833,7/23/2003,6,37F5,0.217776318
54.1667,5.75,8/18/1993,6,37F5,0.254683864
54.1667,6.65,3/15/1986,6,37F6,0.265235782
54.1667,6.7833,2/22/1984,6,37F6,0.417431976
54.1667,6.85,2/22/1984,6,37F6,0.39942674
54.1667,8.0333,1/28/1998,6,37F8,0.358677325
54.1667,8.0833,1/12/1998,6,37F8,0.07602051
54.1667,8.1167,2/11/2001,6,37F8,0.244332535
54.1667,8.15,2/15/1992,6,37F8,0.318249281
54.1672,5.5043,2/1/2015,6,37F5,0.31596663
